,id,original_zip,match_kind,state_code,county_code,tract_code,block_code,RRF Award Amount ,No of months of assistance,Rent owing,RRF Award Type ,Mthly Self Employment,Mthly Unemployment,Mthly Interest or Dividend,Mthly Pension or Retirement,Mthly TANF/Public Assistance,Mthly Alimony income,Mthly Armed Forces income,Mthly Other income
601,9294,2128,Exact,25,25,50101,1004,6000.0,3.0,5000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,9295,2128,Exact,25,25,50101,1004,6000.0,0.0,7500.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,9300,2124,Exact,25,25,100100,2003,6000.0,1.0,5600.0,Arrears & Future payments,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
604,9308,2135,Exact,25,25,701,1003,6000.0,0.0,1875.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,9309,2128,Exact,25,25,51000,1004,2300.0,3.0,350.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,9310,2124,Exact,25,25,100601,3010,4000.0,2.0,0.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,9311,2121,Exact,25,25,90300,3002,2375.0,5.0,1800.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,9312,2124,Exact,25,25,100500,3002,5000.0,2.0,5000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,9314,2134,Exact,25,25,804,1004,6000.0,0.0,3800.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,9315,2135,Exact,25,25,506,1007,750.0,0.0,750.0,0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0
611,9322,2131,Exact,25,25,110301,2011,6000.0,3.0,4800.0,Arrears,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0
612,9324,2136,Exact,25,25,140300,6006,4520.0,3.0,3000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,9327,2124,Exact,25,25,100500,3005,3750.0,0.0,8000.0,0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0
614,9329,2128,Exact,25,25,50600,1007,6000.0,4.0,4000.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0
615,9330,2111,Exact,25,25,70103,1001,1390.0,1.0,0.0,0,0.0,1863.0,0.0,0.0,0.0,0.0,0.0,0.0
616,9331,2111,Exact,25,25,70103,1001,4000.0,0.0,2780.0,Arrears & Future payments,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0
617,9334,2111,Exact,25,25,70103,1001,4000.0,2.0,2797.0,Arrears & Future payments,0.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0
618,9335,2124,Exact,25,25,100100,5000,6000.0,0.0,4000.0,0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
619,9336,2125,Exact,25,25,91100,2003,6000.0,0.0,850.0,Arrears,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0
620,9337,2111,Exact,25,25,70202,1003,4000.0,2.0,2800.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,9341,2135,Exact,25,25,301,4003,2850.0,3.0,950.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,9344,2131,Exact,25,25,140106,2001,6000.0,0.0,7750.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,9347,2128,Exact,25,25,50300,1016,6000.0,4.0,3600.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,9349,2125,Exact,25,25,91300,1009,6000.0,2.0,0.0,Future payments,0.0,3204.0,0.0,0.0,0.0,0.0,0.0,0.0
625,9351,2122,Exact,25,25,91700,1001,2700.0,2.0,0.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,9352,2122,Exact,25,25,91700,1001,2700.0,2.0,0.0,Arrears & Future payments,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0
627,9354,2119,Exact,25,25,80100,2002,6000.0,5.0,5300.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,9356,2128,Exact,25,25,51101,1007,6000.0,2.0,4800.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,9359,2124,Exact,25,25,100300,4002,5488.0,0.0,1372.0,0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
630,9363,2125,Exact,25,25,91100,1004,4000.0,3.0,1990.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,9369,2126,Exact,25,25,101102,1002,6000.0,2.0,4800.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,9373,2121,Exact,25,25,82100,2002,4238.0,3.0,2733.8,Arrears,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0
633,9375,2136,Exact,25,25,140300,1006,4600.0,2.0,2300.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,9376,2126,Exact,25,25,101001,5001,5400.0,6.0,1150.0,Arrears & Future payments,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0
635,9377,2125,Exact,25,25,91300,1002,2200.0,2.0,2200.0,Arrears,0.0,1864.0,0.0,0.0,0.0,0.0,0.0,0.0
636,9378,2136,Exact,25,25,140400,1000,4000.0,4.0,3400.0,0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0
637,9379,2126,Exact,25,25,101102,4007,4000.0,1.0,1400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,9381,2118,Exact,25,25,70802,1005,1805.0,4.0,1805.0,Arrears,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0
639,9382,2125,Exact,25,25,91300,2008,6000.0,0.0,4500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,9386,2134,Exact,25,25,804,1003,4000.0,5.0,2250.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,9387,2127,Exact,25,25,61000,1004,3600.0,4.0,900.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,9390,2136,Exact,25,25,140202,4010,6000.0,0.0,5700.0,0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0
643,9393,2119,Exact,25,25,81301,2001,4207.0,3.0,4702.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,9394,2119,Exact,25,25,81301,2001,5748.0,4.0,3450.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,9395,2119,Exact,25,25,81301,2001,4177.5,3.0,1712.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,9397,2122,Exact,25,25,92101,2007,4000.0,0.0,2400.0,Arrears & Future payments,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0
647,9398,2122,Exact,25,25,92101,2007,4200.0,3.0,0.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,9399,2122,Exact,25,25,92101,2007,3900.0,3.0,0.0,0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0
649,9400,2134,Exact,25,25,804,2008,4000.0,3.0,0.0,Future payments,400.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0
650,9403,2124,Exact,25,25,100500,2006,6000.0,1.0,5000.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0
651,9405,2128,Exact,25,25,50300,1013,4000.0,3.0,3150.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,9406,2126,Exact,25,25,101001,6002,6000.0,4.0,13000.0,0,0.0,1161.0,0.0,0.0,0.0,0.0,0.0,0.0
653,9410,2134,Exact,25,25,101,2008,6000.0,0.0,13600.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0
654,9411,2121,Exact,25,25,90200,3000,4000.0,1.0,3645.0,Arrears & Future payments,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0
655,9413,2121,Exact,25,25,91900,1003,6000.0,4.0,2600.0,0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0
656,9415,2199,Exact,25,25,10600,2001,6000.0,4.0,5684.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,9421,2135,Exact,25,25,201,2000,2760.0,0.0,3920.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,9423,2135,Exact,25,25,402,2009,0.0,0.0,750.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,9425,2131,Exact,25,25,110502,2003,6000.0,1.0,5600.0,Arrears & Future payments,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0
660,9426,2128,Exact,25,25,50300,2003,6000.0,0.0,4379.0,0,0.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0
661,9427,2122,Exact,25,25,92101,5003,6000.0,0.0,6900.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,9429,2130,Exact,25,25,120700,2003,0.0,0.0,0.0,0,0.0,2696.0,0.0,0.0,16.0,0.0,0.0,0.0
663,9430,2130,Exact,25,25,120301,4001,3120.0,5.0,3120.0,Arrears,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0
664,9432,2122,Exact,25,25,92101,4000,2800.0,0.0,1600.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,9438,2124,Exact,25,25,100400,1002,4000.0,3.0,1750.0,0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0
666,9439,2118,Exact,25,25,80601,1007,6000.0,1.0,1277.0,Arrears & Future payments,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0
667,9440,2118,Exact,25,25,80500,2000,0.0,0.0,1019.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,9441,2134,Exact,25,25,804,1004,4200.0,6.0,1950.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,9442,2125,Exact,25,25,91200,1006,4000.0,0.0,3300.0,Arrears & Future payments,0.0,2283.0,0.0,0.0,0.0,0.0,0.0,0.0
670,9448,2128,Exact,25,25,51000,3000,2550.0,3.0,3400.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,9452,2128,Exact,25,25,51000,1003,4000.0,1.0,2000.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,9453,2128,Exact,25,25,51000,1003,6000.0,0.0,6000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
673,9455,2113,Exact,25,25,30100,2005,4000.0,2.0,0.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,9460,2128,Exact,25,25,51000,2014,6000.0,2.0,7800.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,9461,2131,Exact,25,25,110201,1018,5498.0,3.0,3994.44,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,9462,2134,Exact,25,25,704,2002,4000.0,2.0,5370.0,Arrears,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,9464,2130,Exact,25,25,120400,3009,4400.0,2.0,0.0,Future payments,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,9466,2130,Exact,25,25,110105,1004,3650.0,3.0,1460.0,Arrears & Future payments,0.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0
679,9467,2118,Exact,25,25,71101,2003,5962.0,3.0,2326.0,Arrears,0.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0
680,9468,2121,Exact,25,25,90100,5002,1900.0,1.0,2500.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,9469,2125,Exact,25,25,91200,3000,3500.0,3.0,2100.0,0,0.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0
682,9470,2136,Exact,25,25,140300,5008,4000.0,2.0,4000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,9471,2128,Exact,25,25,51000,1000,4000.0,0.0,4600.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,9474,2128,Exact,25,25,51000,2010,4744.0,2.0,4744.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,9475,2125,Exact,25,25,90700,4014,2800.0,1.0,0.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,9476,2136,Exact,25,25,140105,1009,6000.0,5.0,7750.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,9477,2135,Exact,25,25,202,2000,6000.0,0.0,4000.0,Arrears,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0
688,9478,2136,Exact,25,25,140102,2021,6000.0,0.0,7275.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,9482,2122,Exact,25,25,92000,1002,3300.0,0.0,3300.0,Arrears,0.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0
690,9485,2131,Exact,25,25,140106,1002,3004.0,2.0,1502.0,Arrears,0.0,0.0,0.0,0.0,0.0,476.0,0.0,3000.0
691,9486,2121,Exact,25,25,90300,3004,4000.0,0.0,5400.0,0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,728.0
692,9487,2215,Exact,25,25,10204,3006,4000.0,3.0,1343.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,9488,2128,Exact,25,25,50300,2004,6000.0,0.0,7134.55,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,9489,2121,Exact,25,25,90100,5005,3600.0,2.0,1800.0,Arrears,0.0,2344.0,0.0,0.0,0.0,0.0,0.0,0.0
695,9490,2130,Exact,25,25,110106,1000,6000.0,0.0,5208.0,Arrears & Future payments,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0
696,9495,2127,Exact,25,25,61201,1008,2700.0,3.0,2700.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,9496,2109,Exact,25,25,30400,4006,6000.0,0.0,7650.0,Arrears,0.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0
698,9500,2128,Exact,25,25,50600,2004,5175.0,3.0,0.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,9501,2125,Exact,25,25,90400,1001,6000.0,0.0,9000.0,0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0
700,9503,2124,Exact,25,25,100500,1006,6000.0,3.0,9000.0,Arrears,115.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
701,9506,2135,Exact,25,25,604,2003,5435.0,3.0,3640.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,9509,2119,Exact,25,25,81800,2000,6000.0,3.0,2570.0,Arrears,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0
703,9510,2128,Exact,25,25,51101,1010,3060.0,3.0,3060.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,9512,2125,Exact,25,25,91300,2000,4000.0,3.0,2000.0,Arrears & Future payments,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
705,9513,2121,Exact,25,25,90300,1005,5798.32,3.0,1298.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,9514,2116,Exact,25,25,10600,1007,6000.0,0.0,10700.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,9518,2128,Exact,25,25,51101,1009,3000.0,2.0,1500.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,9520,2121,Exact,25,25,82100,3002,4000.0,3.0,3550.0,Arrears & Future payments,0.0,2062.0,0.0,0.0,0.0,0.0,0.0,0.0
709,9521,2128,Exact,25,25,50300,1011,4000.0,2.0,5400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,3868,2128,Non_Exact,25,25,50200,1005,1400.0,2.0,1400.0,Arrears,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
711,6251,2121,Non_Exact,25,25,81900,2001,6000.0,3.0,14700.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,8291,2128,Non_Exact,25,25,51000,2010,3163.0,2.0,12837.0,0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
713,8410,2467,Non_Exact,25,25,130101,1009,6000.0,0.0,12135.0,Arrears,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0
714,8412,2136,Non_Exact,25,25,140400,5013,0.0,0.0,0.0,0,0.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0
715,8501,2119,Non_Exact,25,25,80401,1017,3632.7,3.0,728.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,8551,2135,Non_Exact,25,25,402,2014,1900.0,3.0,3200.0,Arrears,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
717,8789,2120,Non_Exact,25,25,81102,1003,6000.0,3.0,6075.0,Arrears,0.0,452.0,0.0,0.0,0.0,0.0,0.0,400.0
718,8864,2128,Non_Exact,25,25,50200,4000,5500.0,5.0,4400.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,9108,2136,Non_Exact,25,25,140102,1003,2775.0,3.0,0.0,Arrears,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0
720,9243,2131,Non_Exact,25,25,110201,1000,4000.0,0.0,4800.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0
721,9268,2131,Non_Exact,25,25,110201,1011,6000.0,0.0,5700.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0
722,9319,2128,Non_Exact,25,25,50101,3000,5550.0,3.0,3700.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,972,2124,0,25,25,100601,4006,5700.0,0.0,6200.0,Arrears,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
724,2551,2111,0,25,25,70102,2000,4000.0,1.0,2300.0,Arrears & Future payments,0.0,3539.0,0.0,0.0,0.0,0.0,0.0,0.0
725,3637,2128,0,25,25,50400,2003,0.0,0.0,1550.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,5712,2128,0,25,25,50200,2000,6000.0,3.0,7600.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,6758,2128,0,25,25,50200,2001,6000.0,5.0,1450.0,0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0
728,8090,2125,0,25,25,91400,2005,4000.0,4.0,3010.0,Arrears & Future payments,0.0,1684.0,0.0,0.0,0.0,784.0,0.0,0.0
729,8333,2113,0,25,25,30400,3003,4000.0,1.0,3070.8,Arrears & Future payments,0.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0
730,8342,2124,0,25,25,100100,5000,6000.0,3.0,6600.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,8494,2114,0,25,25,20304,1008,5000.0,4.0,5000.0,Arrears,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
732,8496,2114,0,25,25,20305,2002,2505.0,1.0,0.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,8543,2215,0,25,25,10205,3002,4000.0,2.0,1900.0,Arrears & Future payments,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0
734,8676,2124,0,25,25,91001,1004,3018.0,2.0,0.0,0,0.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0
735,8702,2136,0,25,25,140102,2001,4000.0,3.0,0.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,8722,2124,0,25,25,92101,5009,0.0,0.0,3400.0,0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,8742,2135,0,25,25,503,1005,4000.0,3.0,950.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,8828,2119,0,25,25,81301,1004,5622.0,6.0,4721.06,Arrears,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,2069.0
739,8847,2126,0,25,25,100900,4001,0.0,0.0,6500.0,0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,1000.0
740,8942,2122,0,25,25,92101,2012,6000.0,0.0,7600.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,8985,2121,0,25,25,82000,1004,4000.0,1.0,2888.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,9020,2124,0,25,25,70104,3000,6000.0,4.0,3898.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,9037,2118,0,25,25,71101,2003,6000.0,5.0,2800.0,Arrears,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
744,9069,2131,0,25,25,110401,2008,4200.0,2.0,5400.0,Arrears,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
745,9102,2114,0,25,25,20305,2002,6000.0,3.0,6735.0,Arrears,0.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0
746,9111,2128,0,25,25,51200,1002,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,9140,2119,0,25,25,80500,1007,5272.0,3.0,2636.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,9192,2113,0,25,25,30400,3003,4000.0,0.0,4797.39,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
749,9219,2127,0,25,25,60501,3003,2032.07,1.0,1990.0,Arrears,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
750,9419,2128,0,25,25,50600,2007,4000.0,4.0,0.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,9446,2120,0,25,25,81102,1001,6000.0,4.0,1500.0,Future payments,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
752,9508,2130,0,25,25,110105,1015,4000.0,3.0,3807.5,0,0.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0
